mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,mfcc_40,emotion,actor_id,file
-423.92114,93.77498,-30.353722,0.056221925,-7.2806115,-19.85397,-21.951735,-11.735265,-23.373037,-6.260922,-10.081447,-19.349276,-1.3421187,-18.15832,-0.1398952,-8.64952,-17.878609,-1.3778083,-10.633281,-8.949798,-9.301296,-7.817714,-10.095727,-6.5777087,-9.005567,-2.5409367,-7.1323075,1.6495068,-4.564038,2.7336252,-0.5013441,-0.7212213,-1.7002968,0.18614398,-1.2514199,2.9040432,2.1711013,9.701577,8.34886,14.631607,disgust,22,03-01-07-01-01-01-22.wav
-456.39108,110.56284,-30.58535,-10.877131,-3.692386,-19.895918,-25.065435,-7.934751,-24.68098,-9.70113,-0.89682186,-22.573982,0.7115229,-16.239332,-4.8472657,-9.91538,-15.12597,-5.141526,-9.995885,-9.784774,-10.042359,-7.866211,-8.732141,-4.7418246,-7.0508423,-2.424916,-7.971591,0.7744395,-4.2817216,-0.6041082,-2.4401119,-2.13637,-4.597644,-0.43637547,-0.020436937,4.9915686,4.7214885,11.067207,8.589892,13.976063,disgust,22,03-01-07-01-01-02-22.wav
-432.64468,89.35237,-20.789986,-7.1380615,-4.005748,-14.79022,-27.716686,-13.275433,-26.284616,-2.871363,-7.190638,-19.746613,3.0452626,-19.7371,-0.76409507,-11.702531,-14.224508,-0.13724394,-13.362592,-8.609418,-10.4429865,-7.645138,-8.567727,-4.3491826,-9.782774,-1.6682664,-10.8158,-1.0524634,-4.272832,1.3575639,-4.397626,-5.21741,-10.029944,-4.392405,-0.160544,7.175969,10.039851,14.190272,9.892033,12.395516,disgust,22,03-01-07-01-02-01-22.wav
-428.3061,89.035805,-23.594908,0.11289316,-1.2529305,-16.78794,-21.25909,-15.991863,-26.131893,-1.677447,-6.0335793,-20.58092,1.4097192,-16.688416,-1.5048865,-12.912338,-15.063439,-1.6789265,-10.598036,-8.48351,-9.184667,-6.255464,-9.623049,-3.2598011,-9.219547,-4.91027,-12.421763,-2.3021302,-5.3026943,-1.5952852,-1.8597009,-2.2227604,-7.216952,-1.6036974,-0.9611257,5.6008606,7.9905944,14.920845,11.408944,18.932362,disgust,22,03-01-07-01-02-02-22.wav
-413.1075,71.78941,-26.924782,-1.4795749,-8.659196,-17.326355,-24.695448,-14.266292,-18.809473,-5.6347303,-7.3241363,-18.93347,-1.7536892,-19.168549,-2.4567,-13.103138,-12.681386,-2.6638966,-13.808989,-9.018232,-9.645948,-7.022818,-9.5952015,-6.8605065,-8.504704,-3.5746415,-8.556657,0.13252264,-6.400859,2.1323738,0.7568719,7.413388,5.5785556,8.935286,3.342306,5.270769,2.411006,8.853879,5.7251334,8.632158,disgust,22,03-01-07-02-01-01-22.wav
-422.2715,81.01441,-16.647888,-1.9600377,-14.737138,-17.385475,-25.064056,-6.71605,-23.400393,-8.428215,-0.6472274,-22.904318,-4.197845,-11.471791,-5.599875,-8.558537,-13.8808155,-2.676285,-12.903976,-10.453237,-8.676423,-7.2702456,-11.414757,-4.184608,-9.190032,-2.480479,-8.436744,0.0332556,-1.2019789,3.123543,0.82639277,4.1546955,-1.2050457,2.1066144,0.7535511,3.9772427,4.6103253,10.364003,6.8678923,7.935083,disgust,22,03-01-07-02-01-02-22.wav
-420.25848,63.81002,-24.733559,3.315102,-12.284268,-17.084715,-31.216358,-11.67567,-22.375637,-3.5527244,-14.580136,-17.289036,-2.4351184,-20.172228,-1.3002545,-13.487056,-14.347002,-4.7267365,-11.509691,-10.715844,-10.692437,-7.6873317,-13.284094,-6.3267064,-10.161074,0.5034806,-1.5600315,6.4693537,6.9597206,6.3245454,6.6021748,7.378569,5.318543,10.160269,8.3174715,11.069895,6.783304,6.625616,0.28744176,4.766988,disgust,22,03-01-07-02-02-01-22.wav
-401.2066,69.91958,-21.413885,0.98905724,-9.146634,-23.824236,-26.769293,-15.508087,-25.114584,-6.3120503,-7.754648,-23.054726,-4.468588,-18.009003,-4.8648934,-13.014782,-14.081681,-1.514296,-14.750458,-8.610199,-10.195523,-10.276361,-11.9565115,-7.6788044,-10.422037,-3.9624476,-5.631723,0.9627067,0.3970876,3.2651584,3.8158932,9.829802,8.162949,15.870855,12.548628,11.523807,3.8442514,3.2608554,-2.580662,4.548904,disgust,22,03-01-07-02-02-02-22.wav
-383.98047,102.8961,-27.39855,-16.36488,-10.360808,-25.686249,-25.092068,-14.255565,-29.146881,-6.9052725,-10.747981,-24.75169,-5.997551,-20.290781,-1.3455727,-9.362881,-5.740961,4.161281,-4.0003643,-5.8960443,-3.0430481,-2.2444758,-1.4492127,4.8290296,-3.0964148,1.2251954,-6.3022313,-0.66878587,-0.2663455,2.7741568,0.79826283,2.82615,-1.3937207,6.816706,4.236516,3.6473062,2.712103,-0.63239795,-6.1117153,0.30670598,surprised,22,03-01-08-01-01-01-22.wav
-371.86874,89.73742,-31.112186,-14.383829,-17.861393,-28.756882,-28.519485,-19.350998,-32.228977,-8.503304,-15.055668,-21.876083,-7.160062,-23.512348,-0.54565483,-11.454048,-9.72649,2.9305375,-2.3060997,-3.8012664,-2.7430656,-0.2739251,-2.546471,3.7241693,-3.3846016,3.4470546,-3.712587,4.43398,0.056164075,4.52982,1.5810606,2.5719001,1.1444496,6.6743574,3.419241,1.4347277,2.0317383,1.3596859,-2.9162903,-1.9679985,surprised,22,03-01-08-01-01-02-22.wav
-362.24088,87.60307,-25.57046,-14.786324,-16.300434,-19.709509,-29.3575,-24.576696,-33.57046,-5.5441084,-13.66376,-27.736774,-6.1449466,-18.941723,-2.593951,-3.9799688,-5.80158,5.6242304,-7.9936314,-6.3586392,-3.679385,-2.6192677,-6.0984874,-1.2533417,-9.055856,-0.9186254,-2.890796,3.9040995,-1.3153056,8.379075,3.283757,2.4044347,0.9613386,6.0620537,4.9479885,6.456405,4.3089247,2.6836257,-2.7216003,0.83004045,surprised,22,03-01-08-01-02-01-22.wav
-349.57397,72.74328,-27.355244,-14.353802,-15.020592,-18.167673,-30.127981,-25.71839,-35.518696,-4.107262,-17.696218,-25.559395,-1.0119647,-13.291552,5.9101367,-7.484108,-7.4096355,-2.0410087,-10.178494,-4.653095,-3.4262946,-4.217026,-6.3406267,0.4249597,-3.2202353,4.313038,-2.7925606,2.8071227,-1.1238837,10.779098,7.9334393,7.576457,4.0395308,7.026237,-1.9871613,1.1561972,1.469056,3.384165,-0.8287605,2.7336276,surprised,22,03-01-08-01-02-02-22.wav
-350.46927,74.31714,-19.77745,-16.13796,-13.211571,-23.526356,-26.121166,-16.655043,-35.598732,-4.084314,-14.548279,-20.954823,-10.065045,-19.456995,-3.304601,-13.019619,-6.69397,3.3800383,-3.976942,1.1887047,-2.5305047,-0.45399302,-1.6551902,5.582281,-1.6666253,1.847408,-5.626309,4.8342714,-1.0524399,3.6621857,-0.90956247,3.4196754,4.8592143,10.3751135,1.3664516,4.9426336,-1.1914258,-0.5664139,-4.3655767,3.1247988,surprised,22,03-01-08-02-01-01-22.wav
-333.63525,74.42698,-31.799852,-13.534993,-13.20438,-25.096687,-23.868504,-16.769287,-29.174648,-3.7835245,-14.862056,-18.828037,-5.753113,-20.684639,-0.26858485,-9.686135,-4.8926487,5.954137,-1.8123218,1.5644526,-0.6100221,1.8152114,-0.6387471,3.1800566,-7.3487954,1.7681162,-3.498141,5.8810964,0.46665996,8.158349,6.398211,8.1347,4.062573,4.2271314,-1.4172399,1.0814182,2.6166573,4.498363,-0.3174335,2.6509273,surprised,22,03-01-08-02-01-02-22.wav
-313.28635,48.975994,-17.244257,-20.579674,-16.220886,-20.35442,-33.856327,-20.443893,-34.342552,-8.024498,-14.979009,-24.35523,-6.9638457,-13.835111,-1.3913199,-1.0252647,2.522204,4.6464334,-7.7296867,-3.179598,-5.7920585,0.6117164,-3.4779963,2.7668638,-3.8040822,3.2349694,1.0379238,6.464125,-3.4766133,7.083721,1.3863978,-1.4907057,-2.877423,1.922734,0.33490556,1.819297,0.9008282,2.7023387,-1.021016,1.0498762,surprised,22,03-01-08-02-02-01-22.wav
-334.41196,42.93097,-24.24969,-13.941218,-10.0302925,-20.550077,-30.167952,-15.826791,-28.162535,-6.7054195,-13.9304,-23.95362,-10.923524,-24.353624,-8.18523,-11.874295,-2.544348,8.608084,-1.921474,-1.9466933,0.27643037,1.6194556,2.9131625,15.346346,9.182913,7.269194,-0.9485072,3.2793891,-4.062706,6.321518,3.6841223,2.6927407,-1.9538046,1.3923697,-0.9421796,4.899262,1.327814,-2.4314456,-4.118023,2.149329,surprised,22,03-01-08-02-02-02-22.wav
-462.42923,112.11477,-18.957489,12.468668,19.969982,-16.817694,-10.83302,-8.347104,-21.166079,-14.280893,0.38797304,-11.598791,-4.6432066,-6.4876285,-11.710608,3.1794977,-13.6163,-7.3075013,-6.260074,-6.360641,-10.863755,-5.433839,-10.441655,-5.035247,-9.682304,-1.3248905,-10.751218,-4.4584517,-5.4899087,-4.390054,-6.7999516,-3.203357,-7.5752034,-2.2339807,-6.907575,0.7768221,-2.6040604,0.8075371,-1.9936259,2.326978,neutral,23,03-01-01-01-01-01-23.wav
-439.39395,112.788155,-22.930738,11.692214,26.437775,-18.935043,-4.969204,-7.1708565,-22.638601,-11.59847,2.18615,-9.0964775,-3.919342,-3.690842,-11.388449,2.7648225,-11.122218,-8.014671,-6.35387,-4.322123,-9.716006,-1.5184393,-9.838778,-3.3936577,-9.024136,-0.29819906,-8.189219,-1.7720659,-4.471292,-2.7607634,-6.632942,-2.7766747,-7.6406393,-2.5616732,-7.359962,-0.9675949,-3.531958,-0.18909988,-0.42093712,3.803894,neutral,23,03-01-01-01-01-02-23.wav
-419.63126,104.57363,-23.94789,7.8549566,21.46511,-22.665411,-7.0741835,-11.165297,-25.242811,-14.147264,-0.5520706,-9.971969,-6.968314,-2.9944577,-13.169647,0.9692211,-14.959239,-8.937826,-6.493718,-6.7035766,-14.868396,-1.5900351,-10.308575,-4.6397667,-10.908921,-3.3743882,-8.670683,-3.3895411,-4.897676,-3.6902936,-9.072874,-5.444675,-9.220716,-6.6180353,-8.343379,0.38931724,-3.821915,1.3613399,-2.7529953,2.80053,neutral,23,03-01-01-01-02-01-23.wav
-439.89413,106.111244,-18.953949,8.43524,23.093063,-20.130192,-7.6998606,-11.92713,-24.344982,-12.150199,-1.8197064,-10.205015,-6.946482,-3.1847517,-12.892634,1.2563812,-14.758174,-7.1052213,-7.687989,-6.4718704,-14.32876,-2.3614857,-8.244167,-5.1515145,-10.286156,-2.3137834,-8.959826,-2.7814696,-2.9875388,-4.1264057,-7.376527,-3.0618298,-6.8384495,-2.976451,-6.3077846,0.36127162,-3.118359,0.72563255,-1.5156102,4.321783,neutral,23,03-01-01-01-02-02-23.wav
-540.8073,109.616684,3.8806312,14.15488,18.565588,-6.2603455,-1.269953,-4.639737,-12.243202,-6.723647,-0.10349296,-6.435157,-7.693863,-2.2293103,-5.5867333,0.19490346,-11.180376,-2.5697389,-2.934534,-2.4708192,-6.903709,-2.6847851,-5.9899483,-5.651731,-9.459068,-1.3663607,-10.157985,-1.6544544,-3.055376,-2.9091465,-5.982306,-1.4366733,-6.483952,-4.8683662,-5.347496,1.2289414,0.6510927,1.8947501,-3.9788938,-3.4719555,calm,23,03-01-02-01-01-01-23.wav
-550.05994,98.67326,0.9732626,13.476867,15.667905,-3.855398,-6.219459,-8.209825,-10.838088,-10.357581,1.9743218,-8.293476,-5.7333674,-4.699881,-4.3151674,1.5233442,-9.820798,-3.1068888,-6.4658055,-4.8780303,-6.177428,-4.623314,-7.5911665,-4.596371,-8.862747,-1.6351559,-9.716228,-2.7517297,-3.186196,-4.0105577,-6.7760224,-2.1605232,-6.2675076,-4.9628954,-7.495967,-3.112055,-1.671096,4.8039427,0.336148,3.15926,calm,23,03-01-02-01-01-02-23.wav
-525.51154,96.07774,-4.439945,12.748891,10.351278,-8.088573,-5.334647,-8.56361,-14.47579,-8.219579,1.8381331,-8.904811,-7.1854053,-3.7833188,-6.1657033,-0.89996076,-13.648561,-0.17792077,-5.321287,-4.4499483,-5.5436115,-3.3391461,-5.597898,-5.426639,-10.166616,-2.405996,-7.900762,-5.9366145,-1.6717709,-3.3085983,-4.701886,-1.0900389,-4.145493,-1.6308001,-1.7527027,2.0400414,-1.637469,1.9309092,-2.5162973,-1.1114694,calm,23,03-01-02-01-02-01-23.wav
-514.4563,96.08842,-3.6141262,12.391455,13.130311,-9.037787,-5.8014684,-6.728447,-16.537912,-7.3592577,-0.4656703,-8.167467,-8.787508,-3.8036962,-8.0035,-0.19848442,-13.328476,-3.0140436,-6.0233936,-7.425116,-6.671831,-4.0879292,-5.7587857,-4.3070087,-9.880179,-2.4162145,-10.0301895,-4.882149,-3.2592602,-5.3178816,-5.2270155,-3.2949696,-4.1283226,-3.090195,-4.2516823,1.068347,-1.9248275,1.3374078,-3.8373654,-2.4863224,calm,23,03-01-02-01-02-02-23.wav
-542.38116,98.34035,0.7995825,13.232552,12.256422,-2.9348056,-8.620092,-6.61788,-11.436614,-9.979703,2.0956578,-9.541056,-6.833163,-6.017721,-6.1046996,0.1699177,-11.945911,-1.533436,-5.0866694,-4.551499,-7.1207786,-4.9658675,-7.0182967,-6.9721413,-10.504449,-2.2333255,-10.194005,-1.356651,-3.4732368,-4.467739,-8.371264,-2.232328,-6.52719,-5.443701,-6.4484954,-3.0935311,-2.7592967,-0.14627956,-3.7677848,1.095618,calm,23,03-01-02-02-01-01-23.wav
-575.35376,95.00593,2.8153443,11.446507,14.123893,-1.9529963,-5.524179,-6.1589627,-9.73616,-9.212212,3.6732671,-7.42155,-5.3213177,-4.0170503,-5.565835,1.9563043,-8.420777,-1.8086221,-4.0971622,-2.4726942,-4.4581537,-1.9927802,-4.472281,-4.342189,-8.352883,-2.1195219,-9.287467,-1.287641,-1.3917775,-1.8969926,-4.2088675,-1.7367479,-4.4082894,-3.2362266,-5.929481,-1.5909333,-2.9000149,1.1895667,-2.6473405,1.77703,calm,23,03-01-02-02-01-02-23.wav
-537.7871,94.875305,-3.158164,15.627442,17.7449,-4.0861583,-7.962931,-10.669544,-14.347588,-6.294555,2.1597455,-7.221839,-8.011797,-1.0013436,-4.5970445,0.24544063,-11.221948,-2.0542727,-3.821634,-4.6398544,-5.858447,-3.8428478,-5.926749,-4.3385873,-8.68792,-1.4646114,-7.4114175,-2.7460063,-3.1409764,-2.7223594,-6.121931,-0.7895532,-7.434408,-3.7710161,-5.6780496,1.1510427,0.1271251,1.9576987,-0.42747158,1.1010307,calm,23,03-01-02-02-02-01-23.wav
-539.2082,86.4362,-4.7434406,12.955739,12.242772,-4.912546,-6.0290666,-6.874519,-14.348881,-6.5853696,3.6008153,-9.738018,-6.5342593,-2.1668131,-6.1156673,-0.9557142,-13.582667,0.38151187,-5.443766,-4.902214,-6.497606,-4.5059915,-4.991576,-4.8133173,-9.234303,-2.3063269,-9.877831,-3.2736266,-4.706042,-3.009513,-5.63128,-1.1694014,-8.420073,-3.8419135,-6.145669,-0.37306973,-0.33397722,1.8880882,-1.3343865,-1.4191298,calm,23,03-01-02-02-02-02-23.wav
-402.07007,103.49936,-25.049297,5.4216084,8.153526,-18.709805,-16.255398,-18.320282,-29.425322,-13.5553055,-6.4644246,-11.90758,-9.109192,-11.6347275,-12.901552,2.6841886,-15.960854,-11.018698,-10.305482,-7.167013,-18.550764,-3.5946565,-11.965691,-5.5858455,-5.7133193,5.4002824,-3.813879,7.678172,0.700527,2.516226,6.12876,6.6498475,1.583729,1.3515935,-2.0824473,-1.4986156,1.5350657,4.133914,1.0545595,8.475051,happy,23,03-01-03-01-01-01-23.wav
-348.76913,95.43265,-24.150864,-0.6789699,4.96178,-18.485281,-16.230412,-16.8528,-28.835253,-12.699693,-9.251927,-12.386939,-7.3236775,-11.847485,-13.703971,5.6020317,-21.270557,-9.7628975,-11.007545,-11.715989,-16.051195,-5.253357,-7.6872425,-2.0710251,-0.1246768,7.187485,-3.1666331,6.8411775,1.2346116,5.218661,6.609399,4.590255,1.2465651,-1.5201416,-2.8847425,0.317869,0.43010765,1.2889364,-2.9010868,1.512045,happy,23,03-01-03-01-01-02-23.wav
-361.43445,93.19458,-24.167244,4.9262366,6.5518274,-19.351635,-19.565023,-19.388622,-30.24306,-11.616075,-8.216849,-14.008088,-7.218029,-11.6710615,-12.297595,3.342358,-19.68525,-6.7351117,-8.535764,-7.88151,-17.050068,-7.0135674,-9.339893,-7.3965917,-13.011535,-3.9731288,-14.404034,-6.591924,-7.38214,-7.9079995,-6.995914,-0.3728166,1.8711561,6.549087,11.409111,12.299199,9.018582,7.3344564,3.4985454,6.13848,happy,23,03-01-03-01-02-01-23.wav
-363.19626,90.28885,-13.797252,9.526238,7.8102603,-16.445478,-15.505672,-14.650832,-31.085934,-8.569294,-8.305954,-11.562033,-7.154554,-10.782037,-9.814603,2.8312745,-18.281813,-6.6588974,-8.707322,-5.9482894,-17.47562,-5.2398853,-7.4996524,-7.8417544,-11.292317,-2.6831686,-13.561124,-6.078704,-8.311338,-6.274294,-6.2513947,-1.4122041,-6.5562963,-1.598437,1.5508492,3.848904,9.501354,10.141642,6.5855136,8.045282,happy,23,03-01-03-01-02-02-23.wav
-277.68747,71.12967,-32.825386,-6.6868405,-6.889923,-20.430347,-24.546705,-15.41735,-29.12419,-15.165909,-9.645123,-15.335383,-14.683516,-13.382667,-16.33623,-2.512314,-23.947636,-12.926909,-12.872263,-8.095049,-9.239366,4.6203084,8.787156,11.1216545,11.606318,13.592121,-0.36943024,7.4910045,4.4609723,2.922008,6.923127,1.3673362,-3.6806128,-1.6369853,-1.3185388,1.3584116,0.44123298,-1.3123403,-4.095158,0.00781482,happy,23,03-01-03-02-01-01-23.wav
-273.67883,72.256454,-36.38718,-6.942166,-9.517287,-20.924356,-25.641863,-16.733665,-27.649742,-18.441221,-9.7676525,-11.483282,-16.653055,-16.292128,-17.057854,-2.1809316,-23.325836,-10.810243,-11.5695,-7.5835676,-7.0317354,2.9873276,8.70658,10.342501,10.706919,11.305216,-2.2540796,4.520547,0.43381357,1.2259997,8.0248785,2.2246656,0.7211462,0.6800137,-2.424811,1.0318512,-2.7537386,-1.2846267,-1.1645197,-0.027176496,happy,23,03-01-03-02-01-02-23.wav
-274.0996,76.670685,-30.862974,-11.0064535,-11.844152,-24.790255,-28.483652,-13.001837,-37.965294,-12.725448,-8.860865,-16.082891,-12.145161,-17.411104,-18.32318,-1.2632066,-21.791166,-10.454357,-10.683721,-10.4630575,-13.799727,-1.087568,-0.34789813,-0.37988818,0.7394952,9.639919,-1.8489486,6.4746456,6.9598823,3.4109952,5.6350255,3.9954562,-0.96326566,2.838917,3.163612,6.456397,-1.898174,-4.041117,-3.214827,-0.7863278,happy,23,03-01-03-02-02-01-23.wav
-289.44836,85.92583,-29.080963,-2.126797,-9.010902,-25.23383,-21.794258,-14.759501,-37.74316,-13.666171,-7.522446,-17.126143,-10.773058,-14.318076,-16.100878,-0.93310577,-21.51415,-7.6242194,-8.273681,-7.41075,-15.092523,-5.4720497,-3.453438,0.051567834,4.288662,13.894036,1.6569947,6.849971,1.8660918,3.284407,4.596695,5.7099295,2.5366187,1.4179784,2.9261367,6.7457542,1.7276229,1.9563031,0.3509287,-1.1532501,happy,23,03-01-03-02-02-02-23.wav
-492.44986,122.99805,-14.07368,13.866226,22.237556,-4.4003167,-7.724455,-12.905422,-19.132454,-12.938558,-3.4229922,-10.258482,-10.234497,-2.1693323,-8.679798,0.38413048,-10.640227,-4.767986,-9.290195,-2.9651675,-6.8776684,-5.9875965,-7.4369984,-3.8060465,-11.237445,-3.3347468,-10.600408,-6.792294,-6.857772,-1.0796117,-7.6331363,-2.417963,-9.109058,-5.789523,-9.36933,-3.8937013,-7.8699765,-3.1707196,-6.5564404,-3.4393632,sad,23,03-01-04-01-01-01-23.wav
-513.59015,114.404594,-8.531656,17.431116,17.736906,-3.8830647,-4.4480114,-10.926455,-14.54739,-10.677797,-2.00188,-9.589124,-10.471747,0.78870356,-7.2582607,0.70117664,-10.621879,-3.2318442,-6.655345,-3.688032,-5.57944,-5.857586,-5.997989,-4.324055,-9.453716,-1.4081024,-11.254338,-5.399776,-5.991182,-3.833792,-5.6273966,-2.319633,-6.55808,-5.470629,-8.606309,-3.5042572,-7.307812,-2.0055344,-5.464169,-2.5646868,sad,23,03-01-04-01-01-02-23.wav
-453.65405,85.48862,-6.577387,15.36402,8.14123,-2.0978992,-6.663893,-14.474948,-14.764467,-13.1494465,-1.0151609,-10.23879,-6.8941817,-0.038792606,-8.9342165,-0.25316265,-10.9817295,-4.5860744,-3.5892916,-0.43657407,-8.643194,-4.312035,-6.2506647,-2.1242325,-10.888121,-4.215635,-9.289567,-5.8777695,-3.9780216,-1.385344,-3.8342934,0.3742194,-6.2701483,-4.569843,-10.056473,-2.538185,-7.1674604,-2.3737798,-3.2059991,-2.3193154,sad,23,03-01-04-01-02-01-23.wav
-436.78052,85.360756,-12.326542,16.04596,9.410447,-3.1384635,-7.068607,-15.899463,-14.63306,-14.167057,-1.7717699,-8.910966,-8.291999,1.4179239,-9.518009,1.3429272,-9.018728,-6.8410645,-3.7971303,-3.8901877,-10.620889,-3.975385,-7.49981,-1.2669511,-7.990695,-3.2001452,-9.935104,-4.8301315,-6.3418307,-3.5266123,-6.2713904,2.0901077,-5.839593,-3.0546281,-8.265007,-3.5142856,-5.562123,-2.1549866,-5.312226,-5.49309,sad,23,03-01-04-01-02-02-23.wav
-477.13528,84.12531,-3.147766,14.097493,11.856318,-5.5390415,-11.466692,-13.770333,-15.821782,-12.076464,-6.260418,-9.5748415,-4.58145,-1.9479917,-7.907772,1.7590266,-12.416278,-2.834909,-5.3993497,-6.3547325,-8.330744,-4.7014728,-6.525797,-5.314996,-7.950267,-4.689875,-7.382361,-3.5305676,-2.5272458,1.3536757,1.5219171,3.3967886,4.608903,4.2903004,2.2404978,6.778847,3.412174,6.2882285,2.1264782,0.8077101,sad,23,03-01-04-02-01-01-23.wav
-532.7835,83.619255,-12.827554,7.826787,12.077156,-2.764533,-7.6807613,-15.0201235,-11.072185,-6.2920775,-4.2683854,-10.771729,-2.35786,1.2697387,-7.092601,-0.4846321,-9.667427,-3.9840825,-3.245333,-2.7241797,-5.0570254,-3.675768,-5.583986,-4.1662703,-5.696671,-1.8210789,-5.38912,-5.0448804,-4.951611,-3.7507243,-4.372805,-2.9397361,-2.9197876,2.834094,0.1687254,5.533364,4.567239,6.5296655,5.211589,6.722377,sad,23,03-01-04-02-01-02-23.wav
-487.82224,75.356346,3.0351276,3.621544,6.5691347,-2.0576794,-10.201976,-16.457905,-18.703642,-12.72879,-3.7636611,-16.661175,-5.3780336,-3.7909794,-8.104498,-1.1807046,-10.682554,-4.7918396,-4.21327,-2.849662,-10.921872,-3.9699528,-4.479035,-3.7341588,-7.3843565,-3.4448688,-9.526359,-5.8161373,-5.3108473,-4.396404,-6.7077165,-3.065802,-6.5580416,-3.4014814,-4.4344463,1.6731678,4.724754,9.194655,9.29281,8.795998,sad,23,03-01-04-02-02-01-23.wav
-513.027,78.31074,-10.855986,10.3203945,14.600625,-1.3183483,-5.5980415,-20.90619,-10.679031,-4.4160886,-5.1720257,-9.822722,-1.5107822,0.5067376,-5.964289,-0.26149887,-8.627427,-1.8819175,-3.36558,-0.16364262,-6.7812586,-1.5655061,-5.7522893,-4.2551875,-7.799909,-1.5372382,-5.005617,-2.352698,-4.868101,-2.0230873,-3.8204985,-2.2103276,-5.7151837,-2.307519,-1.6049958,2.5710285,3.725613,8.592146,5.6301975,5.969631,sad,23,03-01-04-02-02-02-23.wav
-293.9751,94.82182,-30.61369,2.5763676,-3.3244336,-19.492006,-15.267271,-13.061788,-30.977875,-16.929735,-6.5391464,-15.5262165,-9.401812,-2.2398696,-16.928215,-0.9583466,-19.806622,-8.760867,-10.717013,-9.314009,-15.197874,-3.7793941,-6.8111844,-5.638658,-8.222627,1.6478841,-9.812479,4.512549,3.0721576,5.376209,9.310604,6.7689896,0.6649157,-0.5025285,-1.5110986,5.0145564,1.9722047,3.4416862,-3.3671637,0.6355314,angry,23,03-01-05-01-01-01-23.wav
-292.0379,92.474495,-28.07189,6.569528,-3.3297367,-18.864372,-18.087118,-11.736149,-30.578104,-17.108347,-5.6072235,-17.836405,-10.475211,-5.2307057,-19.827599,0.14706294,-16.541317,-8.7408495,-10.979923,-11.020727,-13.997889,-2.4538312,-6.9851813,-6.1660056,-9.442018,-1.0859438,-10.7012825,2.6350932,4.009838,4.70668,4.21966,5.3229346,1.320428,2.3041744,0.85256803,2.2766418,-1.2019575,-0.022065366,-3.891365,0.64836574,angry,23,03-01-05-01-01-02-23.wav
-296.20377,89.59222,-25.616022,1.85956,0.79695606,-20.279787,-13.852105,-13.286439,-26.244886,-15.317658,-9.268364,-15.747194,-10.291838,-8.809136,-15.018936,-0.9323856,-16.579275,-8.41879,-10.140227,-13.758656,-14.585878,-5.7472897,-7.3920207,-8.321365,-10.0301695,2.1377122,-6.840016,5.4291716,3.9393053,4.8780284,5.376736,5.1988554,0.058060214,0.54994273,-3.9969478,0.26210278,-0.72635406,2.742201,-1.1296856,4.721859,angry,23,03-01-05-01-02-01-23.wav
-298.0601,82.5973,-25.65719,4.7953186,-6.626728,-20.086052,-22.02096,-8.987179,-30.011963,-18.704874,-5.150965,-19.243933,-14.905018,-7.2236414,-16.726969,-4.795,-15.985466,-8.247191,-12.501132,-10.567813,-14.184478,-5.8386464,-10.595811,-6.65653,-9.398859,3.522996,-1.5319245,4.6926827,5.7409563,4.2107525,-0.20646176,1.7598758,-1.344526,-2.374289,-3.1416254,1.5809094,0.9884662,4.7387743,0.93865687,0.7990089,angry,23,03-01-05-01-02-02-23.wav
-219.81528,65.74853,-41.18851,-2.2047615,-16.68699,-19.14445,-19.534866,-10.683106,-22.697512,-20.044151,-8.320763,-8.834368,-13.353733,-4.892573,-15.850711,0.1375789,-13.002439,-3.3328643,0.38620818,-2.7201183,0.7375052,10.724065,10.262277,13.642387,11.242696,11.763636,-4.7191706,-1.6268039,0.7983489,1.3739624,1.7148986,-2.413967,-3.824417,3.9663234,-2.289608,-0.281425,-2.379866,0.31542125,-1.1023762,-3.7073905,angry,23,03-01-05-02-01-01-23.wav
-208.46025,67.34911,-47.81065,-7.0654387,-15.657961,-25.301943,-17.912788,-15.60736,-24.713184,-18.898315,-12.75636,-12.8455305,-12.320504,-9.963621,-16.188738,-0.14361231,-19.885584,-0.9541293,1.7417074,-1.0624906,8.393841,7.391142,4.4062195,7.4352846,5.436039,11.969375,-0.21975736,2.4482996,3.0176716,1.0842093,1.8938802,-2.8448732,-3.39827,1.7320199,-4.2145314,1.8556294,-3.7777388,2.314817,-0.52909017,-0.78937757,angry,23,03-01-05-02-01-02-23.wav
-193.6109,51.699272,-50.086357,-10.15879,-15.977572,-17.278957,-20.472687,-20.487692,-22.027643,-18.528677,-11.967638,-11.640479,-9.310419,-10.014893,-15.468808,-2.7138863,-15.856755,1.1877826,11.434004,8.0467415,6.1407795,11.934025,3.8794417,0.91128844,4.9000783,13.550167,2.3126783,5.2811465,-0.06556143,-3.030769,5.0326157,1.8222715,-5.6042147,-1.2547574,-4.265339,1.456735,3.0927744,3.0996864,0.0880985,1.9768113,angry,23,03-01-05-02-02-01-23.wav
