mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,mfcc_40,emotion,speaker,source,file,file_path,file_exists
-188.0282,190.7434,-41.274254,20.201187,-4.54053,-14.685991,-28.243732,-18.720022,-19.38851,-13.075557,-14.94565,-16.004248,-15.263352,-23.276922,-4.6845574,-16.221825,-15.0237255,-5.8613977,-7.568739,-12.816542,-11.762262,-2.1445987,-9.725187,-5.1532183,-3.8071275,-10.429472,-7.3375344,-5.9713025,-9.516119,-7.732388,-6.2144427,-7.329845,-5.123328,-4.9851494,-3.178844,0.7270666,-2.2420893,-6.247194,-2.4155123,-3.4564312,calm,Manas,custom,Manas_calm_003.wav,data\Custom_Dataset\Manas\calm\Manas_calm_003.wav,True
-184.33241,180.92805,-46.512543,11.154181,3.3978934,-13.600941,-28.170883,-13.783875,-22.990248,-25.205948,-16.893381,-14.240207,-10.192178,-12.866057,-8.018144,-18.753962,-10.0414715,-3.860344,-5.3055606,-12.314795,-17.073303,-5.970635,-8.961715,-6.9868426,-5.4709992,-7.8147902,-9.694881,-6.9611115,-3.8777275,-3.225894,-1.4288136,-6.64336,-6.5825996,-5.2963367,-3.4764934,-2.0497558,-2.9121864,-6.8179955,-6.582918,-1.7950753,calm,Manas,custom,Manas_calm_004.wav,data\Custom_Dataset\Manas\calm\Manas_calm_004.wav,True
-200.22977,187.99239,-43.335228,5.482148,-1.130757,-21.54708,-21.67749,-15.044319,-21.296429,-18.24231,-18.28931,-14.376642,-5.8165026,-15.600072,-13.318061,-14.375273,-12.998168,-3.7956386,-4.1674137,-12.589394,-13.095074,-7.630537,-8.887129,-7.0883813,-3.4713948,-7.620927,-8.297792,-3.9000812,-7.0765743,-4.7839813,-3.0567822,-6.718335,-5.4295187,-5.524329,-3.9315314,-0.93872416,-2.9710002,-7.9911604,-7.084309,-5.3057675,calm,Manas,custom,Manas_calm_005.wav,data\Custom_Dataset\Manas\calm\Manas_calm_005.wav,True
-203.29935,176.90791,-39.695747,15.760579,-11.019059,-20.036203,-20.088123,-19.113073,-20.3642,-18.292921,-15.433163,-13.563999,-13.037117,-11.592208,-6.175034,-13.897705,-5.5474396,-4.3836517,-7.836418,-12.794741,-12.755867,-3.2949243,-4.1199746,-7.2110806,-9.836412,-3.116869,-8.839315,-7.0038333,-0.6781537,-5.665528,-0.2736245,-3.8572452,-4.896068,-1.9839249,-4.454265,-3.1803668,-3.2921138,-5.9829764,-3.8252368,-2.5948358,disgust,Manas,custom,Manas_disgust_001.wav,data\Custom_Dataset\Manas\disgust\Manas_disgust_001.wav,True
-185.92717,181.11435,-40.48134,20.270397,-14.109602,-14.193366,-25.667059,-16.922653,-19.644651,-19.717724,-18.714867,-15.497774,-13.395191,-13.647733,-2.8914263,-17.552626,-4.4215293,-4.4833484,-9.00506,-9.922097,-15.353667,-4.621826,-4.6568537,-7.0632534,-11.944964,-3.0977695,-7.6807656,-7.636354,0.92434704,-5.840941,-2.050084,-3.8884568,-5.105266,-3.254697,-4.694081,-5.985258,-4.1284227,-6.1226525,-4.5055914,-2.604035,disgust,Manas,custom,Manas_disgust_002.wav,data\Custom_Dataset\Manas\disgust\Manas_disgust_002.wav,True
-192.40056,179.97618,-37.498802,16.015507,-14.343121,-14.652872,-24.355793,-16.433067,-19.399319,-18.086203,-16.697311,-16.921043,-13.855657,-12.342007,-6.612375,-16.697685,-3.449134,-4.1002917,-6.956934,-11.8706255,-15.548279,-2.8126557,-4.467535,-7.6547294,-12.299303,-3.0820343,-6.6454124,-8.472259,0.8390294,-4.915884,-0.82683676,-2.994306,-7.0446033,-3.657824,-4.0163684,-4.1342554,-2.8464823,-4.969658,-5.0915985,-3.8046832,disgust,Manas,custom,Manas_disgust_003.wav,data\Custom_Dataset\Manas\disgust\Manas_disgust_003.wav,True
-194.26953,177.23204,-46.444885,19.850634,-3.2153127,-20.784897,-23.348675,-18.240755,-25.345663,-17.141207,-16.869778,-15.934925,-11.261554,-13.299317,-4.988654,-15.405923,-4.669498,-2.7939637,-9.985009,-11.413165,-13.292626,-6.3351097,-4.6844916,-6.192881,-11.303802,-2.9982924,-7.7005835,-9.4646015,-1.7516302,-6.8270397,-1.4451016,-3.5548055,-8.087715,-5.2127733,-5.312203,-5.9980283,-3.6147451,-5.6949434,-6.315851,-2.5807543,disgust,Manas,custom,Manas_disgust_004.wav,data\Custom_Dataset\Manas\disgust\Manas_disgust_004.wav,True
-164.49731,156.7042,-34.12397,19.01435,-0.29544863,-16.104439,-32.71011,-12.713085,-32.73742,-19.805334,-13.8368,-19.665888,-12.490877,-14.324304,-2.6254275,-14.28459,-5.570515,-5.892896,-3.7560365,-9.637921,-14.198198,-2.7773056,-9.839055,-7.142844,-12.223496,-5.094393,-8.470983,-8.748393,-1.2134345,-6.8322167,-0.5932303,-5.5565195,-4.050881,-1.7470881,-3.0038438,-0.88520396,-0.7634949,-1.6521314,0.5391001,0.015083509,disgust,Manas,custom,Manas_disgust_005.wav,data\Custom_Dataset\Manas\disgust\Manas_disgust_005.wav,True
-191.00734,175.09421,-41.513905,16.942059,-13.524681,-10.954695,-27.496529,-18.42131,-23.076166,-12.985458,-7.689952,-22.420727,-10.807459,-13.958395,-4.820674,-9.033033,-13.016129,-6.109501,-6.2957606,-11.922914,-9.825417,-2.296451,-7.723287,-7.347423,-8.479475,-5.984256,-6.24109,-8.290373,-3.2395573,-5.5761166,-4.76822,-5.4382567,-6.2690268,-5.6581573,-6.725926,-5.530571,-5.3356895,-5.021616,-3.6673079,-0.64224744,fearful,Manas,custom,Manas_fearful_001.wav,data\Custom_Dataset\Manas\fearful\Manas_fearful_001.wav,True
-172.6774,181.31885,-46.782604,19.96029,-9.434921,-12.97593,-30.14537,-15.996612,-16.663855,-14.199749,-16.54341,-15.380621,-15.045111,-14.739142,2.9453263,-16.88295,-6.8194222,-5.5841722,-11.478299,-8.372496,-12.9500675,-5.454184,-7.5860953,-8.034898,-11.556363,-4.18537,-8.682664,-8.135586,-2.183041,-8.635583,-2.337836,-4.509994,-5.4192953,-5.2059765,-4.364641,-6.785983,-5.649188,-4.24917,-3.1481524,0.16386172,fearful,Manas,custom,Manas_fearful_002.wav,data\Custom_Dataset\Manas\fearful\Manas_fearful_002.wav,True
-209.38206,175.40877,-45.001328,19.371555,-13.951645,-6.2988315,-31.711847,-10.320247,-17.704151,-14.472284,-13.5072975,-15.192226,-12.770997,-16.116821,1.1922415,-18.477852,-9.446362,-6.5320582,-7.520645,-7.7606997,-13.9128475,-3.7531912,-8.827566,-7.1429377,-12.869052,-6.2820015,-8.6201725,-7.7651763,-1.645912,-9.919686,-3.4711368,-6.203869,-4.755551,-5.4124303,-5.471891,-6.4513893,-6.3891892,-3.4598858,-0.9107542,0.12670496,fearful,Manas,custom,Manas_fearful_003.wav,data\Custom_Dataset\Manas\fearful\Manas_fearful_003.wav,True
-187.81555,164.25426,-34.109886,12.520839,-3.170553,-10.595689,-28.347017,-21.550325,-27.84839,-15.517072,-12.952146,-17.722347,-10.745151,-17.091139,-3.9348245,-6.7178597,-11.130942,-5.959677,-5.6862473,-16.03062,-10.249486,-3.443594,-11.731512,-6.4699764,-7.2237134,-6.959827,-7.934867,-4.3443155,-1.7702637,-4.7843018,-0.7984982,-6.2024713,-4.466882,-4.1426525,-6.0916014,-2.6499395,-5.5,-4.6441293,-0.0030292782,0.95493543,fearful,Manas,custom,Manas_fearful_004.wav,data\Custom_Dataset\Manas\fearful\Manas_fearful_004.wav,True
-191.94252,174.96695,-36.34235,15.021959,-4.8661437,-16.116192,-35.8317,-25.45404,-24.95496,-12.300937,-13.051117,-19.85007,-7.7563043,-15.190476,-2.038778,-8.284474,-14.574827,-6.006437,-8.131856,-15.253508,-9.783476,-5.220174,-9.931744,-6.5644264,-9.104507,-5.329771,-6.891809,-7.5207176,-5.1979976,-7.044209,-3.7809925,-5.3653407,-4.3153124,-4.261272,-4.3218236,-5.9230957,-5.363067,-2.6706421,-0.5364354,4.312159,fearful,Manas,custom,Manas_fearful_005.wav,data\Custom_Dataset\Manas\fearful\Manas_fearful_005.wav,True
-168.12846,179.13666,-47.364594,20.487823,1.0827509,-22.135141,-28.908285,-13.486426,-24.842524,-21.798496,-16.589094,-13.8308115,-12.222125,-13.222963,-0.48125032,-17.760965,-13.205348,-1.0368934,-1.8887284,-11.591031,-14.3859005,-4.4352274,-11.719541,-9.395527,-8.371439,-10.444171,-8.444314,-4.8133087,-3.9448187,-3.3920865,-0.2959242,-6.9823833,-3.3546367,-1.1023796,-0.102120556,2.1545367,-0.49449098,-1.8357905,-5.6950526,-1.9138594,happy,Manas,custom,Manas_happy_001.wav,data\Custom_Dataset\Manas\happy\Manas_happy_001.wav,True
-160.17223,163.6596,-43.863552,20.752172,1.622417,-14.552545,-37.33564,-8.601554,-31.331808,-20.464428,-14.822612,-13.470868,-11.524921,-19.09366,-0.676157,-20.051893,-11.29866,-5.234773,-1.52881,-11.150047,-18.828556,-0.55238855,-11.798815,-5.427202,-3.8310754,-10.105066,-7.712814,-6.4293203,-4.2840376,-0.6370015,5.324023,-1.1268462,-1.3422443,0.08911179,-1.4222319,-1.297621,0.07479666,-4.623878,-1.440337,0.8532601,happy,Manas,custom,Manas_happy_002.wav,data\Custom_Dataset\Manas\happy\Manas_happy_002.wav,True
-166.81026,164.05708,-50.13488,19.75324,4.1371064,-11.913193,-36.520065,-13.385353,-26.555435,-23.95228,-15.076359,-14.849023,-13.950055,-15.895882,1.3604412,-17.684076,-13.793091,-6.8042684,-2.5441515,-8.743863,-15.632378,-0.7502516,-13.449278,-8.415914,-6.107112,-12.884872,-6.1705947,-5.6784906,-4.6367087,-1.3633137,2.5659955,-0.36285493,-2.5287275,-2.2046587,0.16074707,1.9768279,0.84287506,-4.2892475,-2.6210086,-0.2293619,happy,Manas,custom,Manas_happy_003.wav,data\Custom_Dataset\Manas\happy\Manas_happy_003.wav,True
-264.9199,148.71399,-15.08359,8.505125,3.7766063,-11.360592,-23.028952,-12.390867,-19.883844,-16.166388,-12.183277,-24.488327,-13.1673765,-11.057467,-9.56263,-11.214581,-10.16991,-2.4851954,-5.630039,-14.486565,-14.6735325,-8.908225,-12.833842,-9.572602,-5.5337763,-7.4948955,-4.929947,-2.2091312,-0.27891937,1.5211294,1.857044,-3.1385047,-4.072501,0.02797926,-1.0300465,1.249933,1.1843857,-7.076362,-6.160669,-1.7408649,happy,Manas,custom,Manas_happy_004.wav,data\Custom_Dataset\Manas\happy\Manas_happy_004.wav,True
-191.5594,154.4111,-37.61631,32.362812,15.434313,-8.702539,-39.321033,-5.630357,-20.59473,-22.500353,-15.135595,-12.053886,-7.263196,-20.094318,1.083713,-16.64793,-14.550786,0.6187992,-5.043359,-14.1618395,-17.531017,-3.8470318,-16.437302,-15.987474,-6.149448,-10.375229,-7.1014037,-7.0453796,-8.528699,3.7761986,3.9865634,-3.3768287,3.097618,1.9557495,4.552569,7.263686,6.6892548,1.547488,0.15204456,1.3846838,happy,Manas,custom,Manas_happy_005.wav,data\Custom_Dataset\Manas\happy\Manas_happy_005.wav,True
-218.48445,194.58183,-37.383144,7.170814,1.4748378,-21.415613,-20.015465,-20.41197,-26.989113,-14.611007,-15.38202,-18.130371,-10.06689,-9.775504,-3.0894182,-18.59394,-13.796663,-3.6167467,-11.121853,-12.723733,-13.123688,-4.916134,-6.634768,-8.293822,-5.5023246,-3.4020228,-6.2941313,-6.6809783,-1.4483008,-6.185068,-3.5340195,-2.6804214,-5.4260793,-4.8157706,-4.7862234,-4.0188775,-5.1904488,-6.7748013,-10.189073,-5.689259,neutral,Manas,custom,Manas_neutral_001.wav,data\Custom_Dataset\Manas\neutral\Manas_neutral_001.wav,True
-230.2858,187.10616,-36.84514,10.822246,4.5685062,-20.736246,-24.409924,-22.968842,-18.01504,-13.92856,-15.66635,-19.40079,-16.08644,-10.190777,-3.010311,-17.809006,-15.772105,-3.1894214,-10.905135,-13.346221,-12.221367,-7.143096,-7.082685,-9.64046,-8.92722,-8.454659,-5.308263,-4.597814,-2.9581432,-4.2946396,-7.1887197,-6.4264264,-5.3872833,-5.279793,-3.9209335,-1.898842,-5.429972,-7.3040195,-6.508514,-6.3000517,neutral,Manas,custom,Manas_neutral_002.wav,data\Custom_Dataset\Manas\neutral\Manas_neutral_002.wav,True
-180.5873,200.52293,-48.3605,9.456671,2.0882337,-26.026222,-26.711338,-23.19949,-22.593386,-13.192936,-15.607871,-15.407852,-10.509253,-13.817688,-7.054586,-17.423092,-14.859071,-7.5650663,-7.4087086,-9.809073,-10.370219,-2.5095081,-6.2381186,-8.320128,-12.819789,-11.550701,-10.266028,-8.190888,-1.427599,-3.5096016,-1.5139872,-3.6738591,-4.0194235,-3.6220477,-4.22829,-3.2442656,-6.810149,-5.8259816,-5.076218,-2.444238,neutral,Manas,custom,Manas_neutral_003.wav,data\Custom_Dataset\Manas\neutral\Manas_neutral_003.wav,True
-206.01358,180.6651,-37.78189,17.089497,5.879742,-29.204548,-26.1862,-20.660162,-23.169056,-11.22512,-16.458498,-14.212666,-11.1450405,-16.187363,-2.4336803,-15.354494,-16.57813,-7.245444,-8.851716,-12.471062,-12.479409,-7.85757,-7.816702,-3.5454571,-9.92015,-6.167196,0.30033678,-1.7228312,-0.71955824,-4.660547,-3.2892385,-5.7210655,-7.8040595,-5.588472,-2.5233698,-1.1634865,-6.8501606,-6.0078115,-5.0416923,-4.737666,neutral,Manas,custom,Manas_neutral_004.wav,data\Custom_Dataset\Manas\neutral\Manas_neutral_004.wav,True
-207.47905,189.73737,-41.013653,12.168099,4.634079,-23.960321,-23.398123,-17.362984,-20.532692,-12.272432,-17.237522,-18.24531,-12.778064,-16.336708,-8.28704,-19.876732,-14.945269,-4.119529,-6.480211,-11.123288,-13.540735,-7.25675,-7.8930516,-6.113284,-9.36308,-5.840876,-2.093359,-3.552339,-1.6685036,-5.5973487,-4.4987855,-7.0432005,-7.498626,-3.9259484,-3.0375395,-2.7742856,-6.677,-5.758915,-3.965013,-4.094746,neutral,Manas,custom,Manas_neutral_005.wav,data\Custom_Dataset\Manas\neutral\Manas_neutral_005.wav,True
-222.00047,187.41406,-54.434055,19.67956,-7.0918884,-19.013021,-22.251781,-17.740517,-21.024267,-16.141315,-14.3915205,-18.804663,-8.191565,-15.793763,-11.503442,-12.08553,-7.8049593,-3.0277152,-7.571296,-11.955568,-10.755066,-2.5892737,-5.4443893,-6.7287393,-6.651233,-4.0567446,-6.898791,-7.258085,-3.667436,-4.192748,-1.8242762,-6.558047,-6.342532,-4.3415236,-5.554286,-3.8979607,-3.3905814,-4.889311,-4.789779,-2.8062172,sad,Manas,custom,Manas_sad_001.wav,data\Custom_Dataset\Manas\sad\Manas_sad_001.wav,True
-193.90645,185.76744,-52.990257,21.027044,-6.894416,-18.005257,-21.284473,-18.40555,-18.754513,-14.212984,-13.815876,-19.616423,-10.669638,-14.29112,-9.394851,-12.29282,-9.223424,-3.9973648,-8.557541,-12.559095,-10.507352,-3.6511562,-6.784631,-7.6686087,-9.292574,-5.9104686,-7.347107,-8.133243,-2.5860393,-5.045944,-2.2244215,-5.145228,-6.794657,-4.105533,-5.7219276,-4.938404,-4.0233917,-5.348121,-4.8713293,-0.7983115,sad,Manas,custom,Manas_sad_002.wav,data\Custom_Dataset\Manas\sad\Manas_sad_002.wav,True
-185.71165,180.99475,-50.87412,19.41959,-5.295162,-22.519442,-19.753162,-19.328884,-20.49137,-16.340702,-13.523671,-18.669394,-10.700856,-11.640874,-11.568334,-11.385942,-8.760074,-3.2406616,-5.0812078,-12.440626,-10.148966,-5.2623873,-6.858279,-7.3396215,-9.434243,-6.026115,-8.3047,-7.3311887,-3.1394558,-4.6406045,-1.970529,-5.693139,-7.0528245,-5.2938743,-5.490002,-3.8073182,-3.5918717,-4.6989427,-4.1563196,-1.7421602,sad,Manas,custom,Manas_sad_003.wav,data\Custom_Dataset\Manas\sad\Manas_sad_003.wav,True
-183.08264,182.53468,-50.15482,8.840105,-3.2240944,-23.603765,-20.330229,-15.27873,-23.934519,-16.96045,-15.144627,-15.023045,-7.4550643,-12.323998,-9.902583,-14.432509,-8.1130495,-5.7468324,-6.732451,-12.463452,-13.056648,-2.651808,-5.9354677,-6.598898,-7.880909,-4.561001,-6.8130903,-6.4358473,-3.8036053,-5.9347377,0.2093137,-4.6216493,-5.594185,-3.2531145,-5.48701,-3.2091947,-3.6273284,-6.383096,-5.6318064,-3.3909893,sad,Manas,custom,Manas_sad_004.wav,data\Custom_Dataset\Manas\sad\Manas_sad_004.wav,True
-200.18933,181.89946,-44.471546,14.96954,-0.1283359,-24.048323,-23.67862,-16.703342,-22.515396,-17.911987,-16.026062,-14.5872345,-10.240314,-12.977352,-6.431235,-14.485999,-8.001435,-4.5047894,-7.19085,-11.014099,-13.057566,-3.787491,-5.3380833,-7.7482753,-11.132207,-5.56068,-7.206997,-7.4898934,-2.2814066,-7.357295,-1.9092761,-3.8999746,-7.1805263,-4.0407124,-4.8327885,-4.164934,-4.643436,-6.108813,-4.811493,-1.7440095,sad,Manas,custom,Manas_sad_005.wav,data\Custom_Dataset\Manas\sad\Manas_sad_005.wav,True
-300.16306,127.55656,-21.123146,-4.56577,-1.4907173,-9.929714,-26.771566,-16.399458,-17.21874,-11.418411,-14.951728,-8.198254,-9.864998,-12.73886,1.9311353,-13.518025,-8.679065,-2.2143533,-6.607347,-8.768272,-8.553893,-2.9797122,-6.3751345,-4.8152027,-7.8093457,-6.622738,-5.029226,-6.429737,-0.6055454,3.7029734,5.543008,6.290338,2.7737777,0.035628796,1.5526686,-0.87875354,-0.17487656,-2.3445873,-2.4244602,-1.1650058,surprised,Manas,custom,Manas_surprised_001.wav,data\Custom_Dataset\Manas\surprised\Manas_surprised_001.wav,True
-219.81514,164.88531,-30.656397,5.3678207,0.77662903,-13.977369,-36.829826,-16.157564,-19.142984,-11.954529,-18.489805,-13.414663,-12.274857,-18.548435,7.652553,-17.76874,-14.315381,-1.07131,-10.3391695,-10.290474,-12.955749,-4.0379934,-7.6287355,-8.497445,-9.067814,-7.805348,-1.9516561,-6.2405496,-5.9032826,-4.5643964,-4.9851055,1.2622048,3.991132,0.6251841,2.180629,-0.63625276,-2.1786096,-2.9831805,-1.1008219,2.7581575,surprised,Manas,custom,Manas_surprised_002.wav,data\Custom_Dataset\Manas\surprised\Manas_surprised_002.wav,True
-238.7754,171.71063,-38.301937,0.73646194,4.104982,-15.911928,-31.73546,-17.414248,-22.238909,-14.872163,-19.44746,-13.011593,-13.05977,-17.094318,5.8879037,-16.786507,-9.680547,-2.6057212,-11.56325,-8.30184,-11.907719,-5.992241,-6.348663,-3.7636666,-9.285191,-8.20687,-4.5569134,-6.4868884,-2.0977983,-2.5514424,-0.34917867,1.5167295,-3.398459,-6.498221,-2.997886,-3.9034295,-3.1262403,-2.9887624,-3.2422652,-2.8155425,surprised,Manas,custom,Manas_surprised_003.wav,data\Custom_Dataset\Manas\surprised\Manas_surprised_003.wav,True
-170.7877,174.42143,-46.02639,16.366621,12.748376,-19.141775,-37.278904,-15.137567,-28.240356,-18.74085,-27.07357,-16.531898,-5.597476,-25.768974,6.3108654,-13.51698,-11.896462,-0.753141,-9.977157,-7.7031174,-15.800257,-4.0534635,-11.364602,-12.024398,-11.141163,-9.422924,-3.2695327,-8.596996,-0.030995227,-0.6858826,-1.6517632,1.2074846,0.49913648,1.5846356,1.6557746,1.9494983,0.27012366,2.1917326,1.2565163,-1.7031685,surprised,Manas,custom,Manas_surprised_004.wav,data\Custom_Dataset\Manas\surprised\Manas_surprised_004.wav,True
-173.56038,169.83739,-40.211243,19.018713,10.998034,-21.53971,-44.26262,-12.977558,-29.696596,-18.37541,-23.03404,-17.306099,-6.093165,-23.220678,5.264243,-12.388155,-6.156927,-3.7201781,-10.749498,-10.7789135,-18.72539,-0.9954011,-11.005987,-14.62895,-12.959066,-5.13445,-4.9697943,-8.174625,1.8612926,-1.5710918,2.253099,2.2261417,2.1318545,2.4444284,-1.1234299,-3.3542588,-1.4371235,-1.0758486,-1.7795633,2.6149368,surprised,Manas,custom,Manas_surprised_005.wav,data\Custom_Dataset\Manas\surprised\Manas_surprised_005.wav,True
-203.80745,176.45863,-39.028366,22.45604,17.60146,6.4669514,-11.450352,-19.910873,-14.5992155,6.5262475,4.3335633,-20.566929,-22.467062,-7.2889304,1.4178132,-19.56707,-19.69982,-15.837506,-14.781704,-9.13341,-4.7363906,1.7602614,-0.16148114,-2.9073546,-10.449833,-9.23256,-13.2616625,-10.215484,-1.6555992,-6.0906596,-5.6584425,-4.3939753,3.35551,-1.1556492,-6.641519,0.4589702,-0.1464137,-4.4092627,-11.330275,-9.15018,angry,Mehak,custom,Mehak_angry_001.wav,data\Custom_Dataset\Mehak\angry\Mehak_angry_001.wav,True
-202.27034,165.91681,-34.288532,20.247524,17.546688,-9.721487,-21.180113,-22.54943,-15.659858,7.4523153,0.66333306,-17.300035,-23.076925,-16.121006,-4.267509,-18.916624,-16.113909,-11.662748,-4.968747,-2.5869184,-6.4645257,-1.720945,-5.584347,-4.587254,-3.6752064,-1.6406008,-6.3468666,-4.7750683,-2.1814923,-5.8853035,-4.056612,-7.039653,-3.5113986,-7.320371,-6.8895874,-0.73108673,-2.1143696,-1.257386,-6.7829137,-7.283689,angry,Mehak,custom,Mehak_angry_002.wav,data\Custom_Dataset\Mehak\angry\Mehak_angry_002.wav,True
-169.04462,126.79319,-37.974815,48.700005,-7.623613,-22.664448,-39.28667,-10.849949,-20.375414,-5.7327027,-20.697037,-21.258642,-11.389418,-13.493782,-1.3285376,-15.131349,-9.364974,-8.708859,-3.619453,-5.8260036,-5.308439,-3.8783731,1.6078544,-5.278014,-11.941788,2.7847526,-11.3792305,-1.2188816,-4.270553,-6.016026,-0.61547315,-7.63617,0.16232903,-12.886125,-1.8370287,-0.61513007,-5.7294765,-11.081998,-6.3238697,1.056739,angry,Mehak,custom,Mehak_angry_003.wav,data\Custom_Dataset\Mehak\angry\Mehak_angry_003.wav,True
-212.56029,123.14188,-39.847633,52.482452,-5.8989234,-26.554272,-46.006557,-11.92185,-14.915311,-8.835063,-20.307207,-15.170823,-14.489591,-17.065998,0.7475892,-13.911908,-11.524402,-7.0332117,-3.4816556,-0.35957423,-1.9066387,-3.8612323,3.796063,-8.478729,-7.2888203,3.0805194,-11.7531395,-2.496403,-7.683879,-5.032104,-2.89364,-5.847586,-1.2913128,-12.911198,-1.3182001,-2.0457287,-3.7839441,-9.042856,-4.4887176,-1.0930918,angry,Mehak,custom,Mehak_angry_004.wav,data\Custom_Dataset\Mehak\angry\Mehak_angry_004.wav,True
-202.32654,132.88898,-42.941082,43.07885,-8.04114,-26.698751,-49.650932,-22.92959,-11.4908,-8.870259,-22.886038,-10.454122,-4.748735,-11.359292,1.5183326,-12.043664,-13.275055,-5.3570595,-5.9694757,-8.513145,-1.5485884,-4.497594,2.0765562,-11.015561,-10.044912,4.748441,-12.029055,0.28667858,-4.5420923,-5.6203346,-1.6080859,-4.05268,-0.7866566,-9.643489,0.17245361,-3.2182713,-4.683671,-8.344429,-2.1647012,-2.778578,angry,Mehak,custom,Mehak_angry_005.wav,data\Custom_Dataset\Mehak\angry\Mehak_angry_005.wav,True
-118.43892,182.201,-59.076862,32.9564,-16.745687,2.7218232,-1.1921196,-0.8201289,-21.191202,-10.809273,2.4073973,-25.45654,-4.05756,-3.92583,-19.301992,-23.58792,-6.288586,-5.5726695,-7.5587616,-3.1758153,-12.742797,-9.945221,-4.162081,-1.7085328,-7.58134,-5.7054906,-7.924894,-8.021351,-3.169597,-0.18737356,2.537848,-3.8466241,-2.0021024,-2.4005053,-1.6041152,0.28016967,-2.8281717,-8.311424,-10.106533,-5.966362,calm,Mehak,custom,Mehak_calm_001.wav,data\Custom_Dataset\Mehak\calm\Mehak_calm_001.wav,True
-162.38522,166.75237,-49.940628,31.429842,-9.592219,-0.21611029,-1.9289734,-4.631887,-19.024406,-11.610064,-0.4112359,-22.562187,-8.95144,-4.258589,-15.165926,-22.646273,-10.292571,-6.5106196,-9.865983,-8.693906,-10.424408,-2.631618,-2.0335977,-3.01559,-7.012907,-8.542998,-6.5101476,-6.3128304,-3.8090374,-1.3755087,0.08043126,-1.8587021,-1.10103,-0.84743667,-1.432254,-0.49464223,-3.1600478,-8.7781105,-6.288923,-3.7828066,calm,Mehak,custom,Mehak_calm_002.wav,data\Custom_Dataset\Mehak\calm\Mehak_calm_002.wav,True
-155.89438,179.02374,-48.875572,21.46418,-11.585543,6.8369894,3.510163,-1.1320666,-19.217554,-16.146057,-2.652009,-23.77744,-6.5021067,0.024307309,-17.110685,-31.750477,-15.494805,-4.0639052,-6.6350937,-6.562105,-14.735487,-5.3759475,-2.1401298,-3.1749437,-3.4405158,-10.353518,-11.074834,-9.438763,-5.5628076,1.9259703,5.7809114,-0.78411406,-2.597676,1.0667032,0.92254406,1.3526028,-2.3560305,-7.804404,-8.100472,-7.812848,calm,Mehak,custom,Mehak_calm_003.wav,data\Custom_Dataset\Mehak\calm\Mehak_calm_003.wav,True
-182.23804,175.87375,-50.9736,29.214935,-9.964992,5.29932,0.44204548,-7.624015,-18.940325,-17.08844,-2.9504704,-27.908316,-10.182661,3.413364,-20.487307,-32.47448,-10.976872,-2.7348177,-7.4360094,-6.086782,-13.5589905,-8.25234,-5.3200207,-1.871016,-3.4729035,-13.17413,-8.832284,-10.4927635,-6.4885263,5.6225467,3.8416743,2.4069364,1.6486351,0.30714294,2.560762,0.45957157,-1.6129876,-6.285429,-9.136193,-6.863297,calm,Mehak,custom,Mehak_calm_004.wav,data\Custom_Dataset\Mehak\calm\Mehak_calm_004.wav,True
-183.12201,173.62643,-49.409386,21.150225,-10.208494,7.7853646,4.1151066,-2.011338,-19.05931,-16.193712,-1.8052907,-23.006336,-11.488962,-1.6765213,-15.698921,-36.0126,-12.449793,0.020958005,-10.306506,-4.3018303,-13.854411,-9.74342,-3.9280922,-0.6149379,0.06251656,-10.582507,-8.702559,-4.9512796,-2.013942,6.8789973,7.868696,1.047637,-0.065679565,-3.2718225,-4.35466,0.9189405,-2.7577097,-11.100531,-9.697339,-6.3881035,calm,Mehak,custom,Mehak_calm_005.wav,data\Custom_Dataset\Mehak\calm\Mehak_calm_005.wav,True
-234.31808,147.90883,-50.696186,32.0693,0.4621896,-20.831533,-30.228926,-16.540043,-14.638514,-3.1506562,-8.45617,-21.061636,-24.99678,-8.700113,-3.4165149,-23.518955,-4.7987957,0.9016221,-2.134621,1.0764426,-2.9146144,2.1955152,3.5485556,-9.529035,-6.165831,-0.733017,-13.487073,-6.898324,-10.71154,-12.184456,-5.2028046,-7.6513577,-5.30176,-6.552511,-0.44447488,-4.510186,-3.0513675,-3.5613365,-4.143385,-0.61220145,disgust,Mehak,custom,Mehak_disgust_001.wav,data\Custom_Dataset\Mehak\disgust\Mehak_disgust_001.wav,True
