mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,mfcc_40,emotion,speaker,file
-212.62544,173.14319,-37.76131,16.14118,-13.139237,-15.284481,-17.466726,-18.726013,-14.847672,-23.972307,-9.914053,-15.581216,-22.199465,-2.3384717,-8.138147,-24.725935,-8.071729,-4.6896954,-10.729783,-8.658773,-16.324732,-12.11524,-7.8639474,-4.8942266,-1.4484258,-5.004425,3.9458504,2.8225899,-2.0007405,1.9577885,-0.51526886,-0.89696807,-1.7357064,-1.0996491,-1.0105355,-1.1250749,-3.1612315,-9.241996,-5.205369,-2.9580274,neutral,Sukhman,Sukhman_neutral_002.wav
-233.49933,177.99771,-37.740334,0.4730096,1.1435248,-18.372303,-13.88245,-13.111202,-18.906963,-17.2064,-8.439686,-19.855148,-20.053074,-6.847185,-10.557083,-19.030624,-9.852219,-4.763608,-12.613211,-12.04237,-11.786998,-9.931541,-2.2972045,-1.1906152,-5.5066495,-5.0442667,-2.30054,-2.9878325,-1.6081705,-0.32075587,0.062431246,-1.8485668,-2.0561705,0.2446575,-1.3337328,0.48865086,-4.092177,-12.394772,-9.944731,-4.8559313,neutral,Sukhman,Sukhman_neutral_003.wav
-213.37163,183.9841,-43.140358,11.6616955,-8.440247,-19.851503,-17.443653,-18.567324,-17.142097,-19.928865,-10.324473,-18.105145,-20.388443,-7.9775996,-6.542153,-19.028044,-12.772562,-5.8902297,-12.199754,-8.623456,-13.106688,-11.553158,-0.7138699,0.89499193,0.07189545,-1.3964756,-1.904465,-4.4137344,-5.6057463,-2.4001083,0.2731837,-1.9996755,-6.2601895,-5.3752403,-2.9818492,1.184287,-1.8883569,-9.313445,-6.185203,-2.7862897,neutral,Sukhman,Sukhman_neutral_004.wav
-226.0363,185.57822,-41.059483,8.356219,-10.921464,-16.489666,-15.576257,-17.536434,-16.855446,-17.694666,-7.371609,-19.165157,-17.941204,-6.452502,-9.76476,-20.267933,-12.678017,-5.963625,-12.083446,-8.19085,-12.882395,-12.055408,-2.36778,-2.067526,-2.153295,-1.9664696,-1.1943,0.45454556,-0.88799834,-2.1236265,-1.3509645,-5.055133,-5.5422854,-4.406038,-4.036932,2.6615655,-1.5212021,-9.731214,-7.952194,-4.292197,neutral,Sukhman,Sukhman_neutral_005.wav
-198.21005,183.10631,-35.727825,13.89419,-7.1086125,-14.95958,-8.561782,-15.746041,-8.555774,-16.87292,-13.82247,-18.29803,-21.759193,-0.660012,-1.2959367,-19.117628,-20.254663,-12.609295,-5.2979927,-10.810925,-16.120382,-9.739704,-6.88726,-3.405785,0.7695623,3.570588,3.830307,-0.49545422,-2.620779,-3.482417,-3.202133,-3.215519,-7.617225,-7.233343,-4.7737994,-8.845859,-8.28674,-6.126717,-10.48879,-9.305036,sad,Sukhman,Sukhman_sad_001.wav
-153.32857,186.65627,-40.03142,14.879455,-3.0143092,-12.73721,-12.227557,-12.310209,-5.9348607,-10.812126,-8.326775,-19.642334,-19.245586,-4.845951,-2.933484,-18.85358,-21.119755,-11.482064,-9.292247,-7.882038,-13.581799,-11.204793,-4.835788,-3.357287,-1.8257349,-2.158453,-3.2535322,-1.689307,-0.10066425,-6.5169516,-5.0408163,-2.380955,-6.813379,-5.5876875,-5.5860987,-6.35164,-6.693674,-8.565444,-9.907117,-8.459675,sad,Sukhman,Sukhman_sad_002.wav
-145.99367,187.8661,-38.042736,15.0505085,-3.3382628,-10.37799,-8.647148,-9.396594,-7.6695395,-12.857217,-8.046479,-20.524168,-20.328623,-6.131126,-1.0301301,-17.566751,-22.520332,-9.573752,-8.471176,-8.365397,-14.343752,-11.1053295,-0.7964872,-1.3016675,-1.9439785,-0.6392799,1.1685052,0.90559894,-2.4518778,-4.969643,-3.2029219,-4.6548,-5.165076,-4.7072153,-7.9963894,-6.194214,-7.850252,-10.3571825,-8.443736,-8.782977,sad,Sukhman,Sukhman_sad_003.wav
-202.2885,193.32756,-35.56231,8.472298,-9.951756,-15.989663,-12.809752,-11.132053,-18.292723,-22.517775,-7.983996,-16.697895,-18.974949,-6.7015586,-11.206079,-24.66757,-12.30626,-4.6715627,-10.343466,-8.394395,-13.666616,-14.576331,-9.783056,-6.735359,-7.2295637,-5.439869,-1.9101228,-0.17836271,4.249931,3.8998415,2.7819724,0.14101122,-2.922385,-2.5596323,-2.101757,2.9464366,1.4776561,-7.2836056,-6.6458945,-4.034021,sad,Sukhman,Sukhman_sad_004.wav
-238.723,180.01085,-30.883265,7.4464903,-3.2839203,-11.728192,-10.570313,-10.932164,-17.146387,-20.047266,-11.318646,-19.394543,-19.17877,-8.308557,-11.507315,-23.634575,-13.190427,-1.9858315,-10.147338,-8.615481,-11.330937,-15.303407,-9.145935,-9.000833,-9.242268,-6.465774,-0.8069325,4.4821386,7.6225767,8.545209,4.272962,-1.7723892,-3.933856,-3.2295685,-1.2426139,3.245132,-1.0864346,-8.471538,-5.936045,-4.6915607,sad,Sukhman,Sukhman_sad_005.wav
-227.38835,149.66866,-30.19602,28.961304,-5.5338244,-25.734692,-19.866844,-9.496624,-22.405811,-21.243612,-8.61497,-27.997421,-27.53802,-1.8289257,-9.948647,-18.853699,-3.9827442,-6.537952,-6.400292,-7.002655,-11.228469,-9.004955,-2.0980973,0.62315714,-3.815987,-0.8674906,-3.4778275,0.31935772,3.309755,-4.3590484,-3.5953197,-6.690045,-7.9854894,-2.5829566,0.2477855,0.29580787,-2.3865864,-8.201197,-7.2371063,-3.5611968,surprised,Sukhman,Sukhman_surprised_001.wav
-232.67511,168.36603,-42.962166,26.359833,-9.289778,-30.262999,-23.847591,-11.816259,-23.973312,-15.4073105,-5.794856,-33.028828,-16.264505,-2.513508,-12.801723,-19.188875,-13.761622,-7.7267175,-8.063794,-4.965163,-8.431481,-8.156057,0.3884356,-2.5008638,-7.4120545,-3.3866105,-3.8459039,2.904182,4.4655237,-4.163818,-3.0224192,-9.919603,-10.183842,-2.9311683,-2.1138716,1.5700438,-5.8027678,-7.4071865,-2.679119,-5.8872743,surprised,Sukhman,Sukhman_surprised_002.wav
-244.85103,157.97188,-37.093212,28.981583,-2.162891,-35.167194,-14.810884,-12.85751,-27.536898,-10.915845,-13.256884,-33.562202,-17.51343,-4.9740295,-13.006657,-20.070543,-11.24852,-8.06961,-6.470292,0.22765903,-5.3298917,-5.745829,-0.38723835,-4.53525,-7.008745,-5.6116667,-4.7972875,2.2208548,3.8479362,-2.1961713,-2.930959,-7.448971,-8.256231,-1.8978188,-1.8345953,-0.47439075,-2.840396,-6.4987736,-4.3956356,-4.893598,surprised,Sukhman,Sukhman_surprised_003.wav
-261.3209,152.74097,-16.244377,16.712433,0.06524779,-25.159706,-16.327925,-13.6484165,-30.104624,-18.79709,-6.522154,-27.868378,-19.84826,-1.9809813,-8.254744,-15.511472,-12.938625,-10.587223,-15.61903,-16.143698,-13.283836,-10.999064,-2.3412714,0.85129124,0.7835317,1.8041021,1.4361429,5.251431,2.7616162,-0.26509386,2.145631,0.61925423,-2.3067017,-1.525193,-1.5340453,-2.9022021,-3.600463,-6.6854863,-5.7250347,-4.4940853,surprised,Sukhman,Sukhman_surprised_004.wav
-227.7236,158.39075,-23.14114,11.96978,-0.8673629,-21.324444,-21.311615,-17.614183,-25.621197,-21.611319,-15.079279,-27.602472,-23.569178,-1.6167496,-10.241004,-20.419392,-6.1566615,-5.402046,-4.289057,-2.6619227,-4.368272,-3.0518382,-1.258544,-0.08787531,-5.5092874,-6.1493335,-5.513744,-3.0668,-2.9576783,-4.135643,-2.93854,-7.369753,-6.9239326,-5.8096905,-2.4113328,0.8969886,-0.69154596,-3.7978325,-3.0675318,-1.3112395,surprised,Sukhman,Sukhman_surprised_005.wav
-220.98393,167.79982,-30.055038,-5.2035627,-2.0017428,-17.682184,-14.97105,-18.574863,-21.119982,-12.194145,-9.999367,-15.41527,-12.742624,-0.30661824,-4.033344,-24.034784,-21.2626,-12.172565,-8.798743,-8.945781,-9.010281,0.81795365,5.5473323,1.0367026,-2.2165356,-6.399399,-12.131376,-10.740073,-5.1830864,0.13977641,-1.3461632,-4.5357375,-3.5156667,-4.7363477,-5.2371097,-5.2270803,-4.819168,-4.0484233,-4.99215,-6.204455,angry,Tarinee,Tarinee_angry_001.wav
-195.816,167.35379,-42.804123,7.2400117,-4.2637687,-11.967825,-11.640234,-9.087789,-19.921988,-7.3744903,-10.738766,-18.368011,-13.580184,-6.578875,-7.1415644,-29.217815,-20.51241,-5.2340865,-3.5714555,-8.327089,-11.2451105,-4.1527777,2.6247473,-2.5155447,-4.191445,-4.521245,-11.228641,-8.878522,-8.548866,-3.8771207,-2.2936907,-4.5976,-4.098576,-7.277651,-7.6281548,-6.599577,-4.076077,-6.9927306,-7.0275497,-6.290373,angry,Tarinee,Tarinee_angry_002.wav
-212.95612,174.16739,-29.667356,5.226787,-3.5467942,-21.407299,-23.106085,-15.798226,-18.905941,-17.37229,-13.090103,-20.293282,-23.216492,-6.6632257,-6.8537326,-18.826069,-7.123522,-10.290869,-14.04598,-11.321087,-7.512493,-7.6139736,-4.0432887,-4.4013543,-12.867381,-8.395567,-10.64159,-4.5524793,-5.5959606,-6.4964333,-0.40440723,-3.0838745,-1.3641846,-2.0854042,2.1905406,-1.3359734,-4.2188888,-6.3835726,-7.0302644,-3.238993,angry,Tarinee,Tarinee_angry_003.wav
-225.76613,176.77861,-28.058195,3.9812875,-0.40667593,-21.996367,-21.126623,-17.218868,-17.870502,-18.129972,-16.237408,-23.4239,-21.96483,-6.719828,-7.2123837,-14.647723,-7.857621,-6.4410834,-12.072936,-12.732605,-9.678745,-9.09064,-4.739744,-8.4585,-11.938398,-8.940489,-8.060549,-0.24110183,-2.4066489,-1.6026338,0.4319279,-4.202645,-2.5244508,-1.2645648,-0.32550564,-2.1343455,-3.755233,-5.3900695,-4.805536,-4.4653525,angry,Tarinee,Tarinee_angry_004.wav
-237.00029,174.00458,-29.56152,6.0330167,3.6008253,-22.503801,-21.464554,-14.4065895,-17.785286,-17.474663,-12.058188,-22.64356,-22.876902,-7.548309,-9.901306,-16.393557,-7.8647003,-9.071155,-14.112526,-11.222713,-8.892932,-5.98609,-3.389096,-7.49588,-10.070362,-9.779424,-7.2185645,-0.25926214,-1.3044724,-2.253581,-1.3885411,-3.1195405,-1.5063479,0.90886,1.0500603,-1.0667197,-4.3949423,-6.899058,-4.9317417,-4.401952,angry,Tarinee,Tarinee_angry_005.wav
-190.99576,161.11755,-34.700672,13.643274,-8.548763,-24.780285,-23.923395,-10.845786,-11.951748,-26.10734,-14.068401,-11.3579855,-30.253132,-5.6168,-4.195093,-23.421368,-1.7070719,-12.968126,-14.633744,-9.082739,-8.909217,-2.1467624,-5.597224,-3.8440213,-9.044086,-10.937438,-8.902413,-1.4895312,-2.0895085,-4.590656,-0.9101443,-2.5780241,-1.133163,0.0941582,-0.8488844,-4.8790584,-4.169652,-8.671827,-7.1825733,-4.3547354,calm,Tarinee,Tarinee_calm_001.wav
-209.76073,175.71397,-36.969578,11.7679405,-6.5231733,-24.542143,-22.757584,-12.197192,-15.610995,-21.135054,-11.212959,-15.876189,-28.491177,-6.830988,-5.53242,-21.470676,-4.9846926,-14.581206,-16.623972,-8.164503,-9.633932,-7.596086,-7.078316,-5.7326093,-12.253887,-9.735431,-5.6078157,-2.5059865,-0.7272015,-2.4861574,-1.7065307,-2.7708538,-1.4792051,0.21487293,0.73822176,-1.3496536,-2.467742,-7.520245,-5.3542776,-1.535036,calm,Tarinee,Tarinee_calm_002.wav
-214.03528,167.83774,-34.654358,6.5593667,-3.339836,-25.837458,-23.197376,-10.6785755,-18.032612,-22.82614,-11.328903,-17.585564,-26.188292,-3.8600883,-7.7172227,-19.104221,-5.38887,-13.174885,-13.50116,-10.523401,-9.032816,-7.8087363,-6.1442475,-5.673376,-11.730798,-9.120818,-6.3447294,0.1168092,-4.285352,-5.9046187,-2.3334196,-4.300437,0.35302463,0.8519947,1.0356513,-0.16633411,-1.9855686,-6.129256,-4.171579,-0.99206716,calm,Tarinee,Tarinee_calm_003.wav
-169.75998,186.86908,-47.460056,13.819596,-8.004621,-13.893646,-26.942204,-10.310451,-10.871538,-17.790503,-13.035678,-24.484646,-19.24767,-12.972323,-8.358589,-14.3008585,-9.227553,-9.349683,-13.275634,-11.240605,-10.766492,-7.8440785,-7.02599,-5.0086145,-9.010043,-7.856368,-5.451961,-2.8669825,-4.7702327,-6.437643,-4.3595033,-8.749599,-4.1131277,-2.828997,-3.658942,-0.07794528,-2.9566784,-5.6560216,-3.5512424,-3.649475,calm,Tarinee,Tarinee_calm_004.wav
-189.51782,180.74301,-33.260212,12.997964,-2.4038866,-24.009148,-26.86794,-8.875953,-23.00864,-19.854256,-10.218297,-24.795868,-21.389845,-10.31772,-10.829497,-18.545248,-8.943199,-10.11155,-15.129263,-10.99282,-6.7000437,-5.570877,-5.153364,-5.6059704,-9.5144415,-6.1943054,-6.0072613,-4.4386735,-4.306096,-6.1318583,-4.823438,-5.1808176,-2.3943188,-1.4100285,-1.5641248,-0.03174545,-1.5617311,-6.6331954,-4.23292,-2.8763452,calm,Tarinee,Tarinee_calm_005.wav
-193.44922,187.55292,-43.453472,16.525827,-11.527363,-11.280894,-21.9584,-12.692057,-11.772183,-19.913637,-11.885388,-21.834648,-20.152578,-10.484432,-8.59135,-17.014578,-8.343466,-10.255703,-15.853464,-11.072229,-8.300315,-5.5716324,-5.9065948,-3.3334033,-9.876749,-9.525152,-4.6304107,-0.6466212,-0.28083238,-5.5586567,-4.1985,-5.1388335,-5.1569557,-4.371807,-1.4086524,-2.0993187,-7.024194,-6.075086,-5.213488,-2.812111,disgust,Tarinee,Tarinee_disgust_001.wav
-191.35098,182.60892,-40.85129,14.287509,-10.196228,-11.280488,-23.170717,-14.205315,-13.999023,-20.137753,-12.497944,-21.341148,-20.812696,-8.647732,-7.419472,-16.029081,-10.166767,-10.532734,-13.9339285,-12.886128,-9.267812,-6.7832932,-5.3639283,-3.7924216,-8.7168255,-10.088351,-7.2586594,-1.589514,-3.5694368,-4.215381,-3.9270327,-4.681158,-2.126609,-4.273491,-0.12694319,-1.9178405,-4.1903234,-5.1051846,-5.794895,-2.2206428,disgust,Tarinee,Tarinee_disgust_002.wav
-197.66089,184.63919,-36.75867,18.36438,-10.368363,-10.706767,-22.395237,-11.942141,-12.154161,-24.369053,-8.950009,-18.011501,-20.682562,-5.566655,-9.213104,-18.804684,-8.0288105,-10.556357,-12.215296,-10.055262,-9.429376,-8.145508,-6.743417,-3.9510403,-12.46744,-9.7480545,-6.204656,-3.2562335,-3.1788,-5.0535436,-2.1285412,-5.9389715,-4.3329153,-2.973972,-3.207341,-2.286532,-4.9124775,-7.7865753,-4.127984,-2.9604156,disgust,Tarinee,Tarinee_disgust_003.wav
-198.88126,182.11678,-32.911232,14.025959,-5.1642265,-14.811758,-21.297333,-15.24175,-16.094275,-16.95918,-10.145424,-23.89581,-20.505125,-7.992134,-9.799906,-15.313105,-9.878935,-7.6130867,-13.46888,-10.771063,-6.7726097,-8.021769,-4.6518235,-5.100269,-11.918374,-11.948461,-6.652643,-5.1477914,-5.1972566,-3.550199,-3.215205,-2.9704635,-1.7161804,-1.2497171,-0.503008,0.73159146,-3.4792666,-5.5109577,-3.6471813,-6.1092997,disgust,Tarinee,Tarinee_disgust_004.wav
-204.41118,185.43884,-28.113974,9.104444,-5.640319,-15.879642,-15.403803,-15.183959,-13.334827,-13.794144,-13.334391,-19.037746,-16.792513,-7.4459524,-8.720538,-16.02558,-7.6316423,-8.849016,-12.280391,-9.826223,-8.950541,-5.8528543,-5.3382664,-6.1790514,-11.383862,-11.0514765,-6.9163527,-3.8453484,-2.3505785,-2.2574399,-1.6388053,-0.9182627,-1.0301188,-2.8314195,-1.5195364,-2.4409163,-4.547981,-6.9178486,-7.615325,-3.6571622,disgust,Tarinee,Tarinee_disgust_005.wav
-194.42056,185.7091,-46.123333,9.861873,-11.821368,-13.913439,-18.620693,-7.3804684,-13.900466,-20.33437,-9.78333,-23.136063,-22.133327,-7.562067,-9.586776,-19.805517,-9.238933,-8.453499,-12.546629,-11.731424,-8.668589,-6.6243114,-6.3003736,-5.0350823,-8.871956,-7.448414,-4.749512,-2.2113569,-4.7783575,-0.9349862,1.3321794,-1.05181,1.4963404,-0.7505761,-0.36799967,-0.28202873,-3.6214583,-8.211072,-6.580229,-4.829939,fearful,Tarinee,Tarinee_fearful_001.wav
-212.69902,180.15651,-29.87852,10.947293,-0.7223475,-22.49194,-18.036129,-11.207444,-19.95075,-17.940445,-10.087205,-23.532347,-24.028486,-8.066663,-8.634982,-19.3597,-9.623062,-8.6751375,-15.369706,-11.86084,-7.509272,-7.4347997,-6.8852906,-5.7245913,-12.078955,-12.141295,-4.3427114,-0.7468718,-3.2848084,0.18078567,0.027320575,-1.3167996,2.424539,-1.1874479,0.7028327,0.7886159,-4.591269,-8.171687,-7.3021894,-3.948423,fearful,Tarinee,Tarinee_fearful_002.wav
-221.06828,180.34981,-33.530434,12.994824,-5.0592446,-18.21517,-20.066814,-10.521177,-18.142963,-19.064442,-8.839609,-22.85691,-23.562635,-7.565706,-8.185805,-18.735424,-8.028753,-9.621788,-15.843959,-10.7062435,-9.210961,-7.7011957,-3.887998,-7.6569676,-11.9434595,-8.253837,-6.8761177,-1.0481931,-3.2016299,-1.7835248,3.0109642,-0.6560248,1.4137553,0.4554153,-0.2827478,0.07244386,-4.3877926,-8.611585,-6.9526486,-5.6250277,fearful,Tarinee,Tarinee_fearful_003.wav
-216.31697,184.87769,-33.99465,13.329391,-3.372028,-18.440952,-23.501368,-12.188701,-15.76967,-21.659191,-10.8501,-21.129313,-24.04337,-6.954359,-7.224617,-16.514006,-8.7444,-12.173166,-15.720756,-12.047268,-6.780662,-6.7782784,-4.1099753,-3.352572,-11.775435,-8.8963995,-7.4961963,-1.9048469,-3.3386047,-6.9045672,-3.4221482,-4.6925454,-3.278509,-3.4345953,-0.08627316,-1.1738799,-4.4642897,-6.49365,-6.5975547,-3.2636716,fearful,Tarinee,Tarinee_fearful_004.wav
-198.52502,176.91168,-34.433243,11.415446,-2.610474,-16.628874,-20.748234,-13.7463875,-12.78027,-19.071655,-11.744382,-21.476816,-22.889235,-8.525951,-5.865573,-14.505959,-10.629103,-9.1480255,-14.138217,-10.625455,-5.7226334,-6.420966,-5.612853,-4.253961,-10.01333,-8.517927,-3.3067133,0.011503377,-1.138527,-4.7505817,-3.3665059,-4.4144783,-3.4787369,-1.2061282,-0.4255036,-0.79645,-5.3307376,-9.527565,-8.080267,-4.7550454,fearful,Tarinee,Tarinee_fearful_005.wav
-234.62883,184.52107,-50.827705,13.645748,0.5449829,-19.064224,-10.468024,-21.9847,-28.01929,-16.293453,-0.6465801,-17.78045,-26.288448,-0.04009716,-4.7053814,-30.870522,-17.404648,-7.4368286,-6.8363442,0.95707965,-5.549407,-9.055431,-9.529103,-9.659441,-3.219441,3.015338,-1.8795308,-9.437349,-4.6224737,-2.9771712,-3.9831827,-4.9666843,-9.228355,-5.689524,-4.9877176,-9.351869,-4.340561,2.6171458,-0.5736676,-5.9616656,happy,Tarinee,Tarinee_happy_001.wav
-204.8029,182.62987,-49.920155,9.6001625,-5.9018793,-17.453907,-14.729926,-19.376446,-17.408047,-13.630033,-10.134785,-15.325868,-19.83225,-0.28471112,-2.432864,-29.421251,-14.559014,-9.475445,-12.482712,-5.368942,-8.59327,-5.7003217,-0.8084446,-3.4037707,-4.3171453,-1.2928925,-7.3740664,-8.438552,-4.664864,0.3662007,3.801199,-3.3845205,-6.9761157,-4.193965,-2.4822264,-4.7186985,-6.1547136,-4.878719,-2.7937613,-3.4543118,happy,Tarinee,Tarinee_happy_002.wav
-176.10042,191.2633,-44.498093,10.407914,-10.719993,-20.011992,-26.187056,-13.572619,-17.609713,-18.46774,-11.562474,-27.356586,-17.6758,-11.371856,-11.675547,-15.1773615,-10.459484,-9.540557,-14.487238,-9.203593,-8.218852,-6.105823,-5.7820954,-7.7860208,-10.486481,-9.086104,-6.439111,-5.2753897,-3.8053186,-5.8600187,-3.9710736,-2.419411,-2.7664428,-2.0479136,-2.3173044,-2.6905801,-4.3581095,-7.0228944,-7.516796,-4.338458,happy,Tarinee,Tarinee_happy_003.wav
-196.40767,183.42744,-41.854374,8.171265,-9.963152,-17.695898,-19.92407,-15.090616,-17.367105,-17.256126,-10.924975,-23.359015,-20.1231,-7.857502,-9.4772415,-16.792112,-7.877313,-8.759403,-14.996752,-10.663236,-10.605428,-9.0087595,-4.733659,-5.358151,-10.168659,-8.85884,-5.1684318,-2.8848124,-2.4779716,-4.3148527,-3.2431662,-4.145806,-5.3526616,-3.6188762,-3.8315022,-1.4374068,-2.9568303,-7.759439,-3.734793,-3.5208163,happy,Tarinee,Tarinee_happy_004.wav
-213.69296,175.5523,-31.8087,9.350293,-3.6799037,-17.711119,-21.24381,-16.881804,-21.439398,-14.96563,-14.806831,-23.112377,-15.688149,-10.100114,-8.726148,-13.878023,-9.036065,-10.129597,-15.272443,-13.229857,-11.109996,-7.4969196,-5.129718,-7.21109,-9.85309,-5.4353614,-4.2683334,-1.3261485,-0.8574984,-5.858148,-4.6214123,-4.3573303,-4.5407963,-2.74604,0.26675,0.035980154,-3.1131232,-5.9440784,-5.8405414,-4.899728,happy,Tarinee,Tarinee_happy_005.wav
-213.85146,188.33391,-53.9192,10.1386795,-14.087934,-10.11767,-24.53206,-14.137351,-21.569828,-17.487057,-11.301114,-17.55811,-12.828349,-4.3461933,-4.9294496,-26.85372,-15.034134,-6.9015384,-4.44982,-12.254778,-16.19162,-2.2605555,-2.5595627,0.9390843,-2.8986995,-2.7515478,-7.908066,-10.773872,-5.4888473,-3.9875724,1.5464613,-2.5239186,-2.5218856,-6.821662,-8.410631,-1.5393741,-3.3810174,-7.590824,-6.0448174,-5.8582916,neutral,Tarinee,Tarinee_neutral_001.wav
-219.01773,169.92705,-42.85229,19.161575,-11.977732,-8.272662,-19.930763,-10.475369,-20.125853,-16.938204,-2.9925206,-16.110199,-14.52627,4.8782697,-5.777488,-28.288292,-14.08357,-13.397827,2.9855576,-5.995466,-20.705112,-4.0448503,-4.038489,-0.73833454,-6.8077545,-5.459021,-11.076181,-12.808873,-1.7343882,-2.1999905,0.35103923,-5.1169868,-3.9640145,-1.9347748,-5.34978,-3.9079301,-1.935835,-4.090551,-5.25637,-6.508847,neutral,Tarinee,Tarinee_neutral_002.wav
-200.11705,181.53766,-38.93297,7.1438503,-3.428844,-23.368149,-23.15865,-12.154148,-17.271091,-21.463614,-11.729589,-25.382376,-24.497646,-8.725833,-9.789601,-15.167521,-9.865223,-10.139946,-13.558331,-13.437056,-11.456939,-7.8261156,-6.2777777,-7.41462,-9.325986,-7.676988,-5.422843,-0.20813745,-1.4047022,-3.5459583,0.6350247,-2.1861174,-0.9744955,0.30725303,-1.5121111,0.93852884,-3.2320309,-6.320639,-5.610027,-4.2355485,neutral,Tarinee,Tarinee_neutral_003.wav
-199.30185,181.82922,-26.955978,2.3699596,-5.3051796,-23.912544,-17.035374,-14.441142,-22.69172,-15.530066,-15.309409,-27.13867,-20.495184,-10.34533,-12.157012,-16.466625,-8.061816,-8.505425,-13.830786,-11.216489,-10.091812,-9.104443,-4.6369615,-6.7770586,-10.212478,-6.3481107,-6.4846063,-3.8547657,-2.478547,-3.3326635,-2.0057952,-2.1959054,-3.7482898,-4.4918094,-0.84586495,-0.62467456,-2.6756775,-5.5691724,-6.3041716,-3.52294,neutral,Tarinee,Tarinee_neutral_004.wav
-210.12917,181.44766,-30.466372,9.287689,-2.838467,-24.73518,-19.892307,-17.48197,-21.828371,-14.940904,-13.794311,-23.351265,-19.317724,-8.7542,-13.990716,-18.43558,-7.1603556,-12.495383,-14.797278,-11.866502,-10.97103,-8.112005,-6.1332345,-5.1998425,-8.43279,-6.3658385,-3.2478266,-0.6182663,-1.4395514,-1.1738068,-3.800677,-4.318813,-2.8559937,-7.001786,-2.75696,-2.9205315,-5.4778876,-6.0061255,-6.736991,-3.5122333,neutral,Tarinee,Tarinee_neutral_005.wav
-216.81544,160.49854,-30.558872,4.3579206,-8.5964575,-24.321646,-18.098637,-12.067244,-14.332713,-10.798027,-7.299957,-16.67105,-15.541829,-6.5365353,-3.9883454,-20.204702,-25.836164,-14.938137,-7.122331,-7.8169985,-8.546154,-0.24653357,0.801463,-5.864728,-5.722898,-1.1306368,-2.743345,-3.9986136,-3.3228238,-1.2373321,4.126169,4.7163095,-0.19871297,-6.925981,-7.076574,-4.327786,-6.9969864,-8.696648,-6.1581945,-3.9481924,sad,Tarinee,Tarinee_sad_001.wav
-203.46246,195.04593,-39.86811,9.507969,-7.1770554,-19.88609,-21.511318,-15.657357,-21.597778,-22.807856,-10.259198,-24.781567,-18.629612,-4.9174385,-8.512427,-17.03237,-11.492122,-8.725397,-16.464693,-13.451225,-11.7252445,-9.445169,-3.592697,-3.3679237,-7.604653,-7.769267,-4.8602285,-2.8982055,-2.4483404,-3.0000348,-1.2876614,-3.226578,-4.2558017,-2.120391,-2.7017753,-0.8807441,-2.5533228,-5.848323,-4.166009,-3.4308822,sad,Tarinee,Tarinee_sad_002.wav
-220.37294,178.33954,-28.048151,3.9239047,-1.8511422,-25.014252,-18.86538,-15.538626,-21.023249,-18.433306,-15.346999,-24.634546,-19.380503,-5.755232,-10.359066,-16.444723,-9.531632,-12.126734,-16.399454,-11.305158,-9.9206,-8.358794,-1.7363682,-3.3335009,-7.86662,-7.7314105,-6.096244,-2.6867206,-3.5339446,-2.6498473,-1.8118632,-1.7403469,-0.04950521,-0.17108558,0.62716967,0.31516895,-2.2610087,-5.626863,-5.958387,-4.559576,sad,Tarinee,Tarinee_sad_003.wav
-201.3277,184.3253,-27.396446,3.945055,-5.424359,-25.09401,-21.5927,-16.053085,-20.743845,-19.273756,-14.00098,-21.705885,-18.481913,-6.734449,-8.371065,-16.373604,-10.773958,-10.492706,-15.3438015,-13.318892,-10.449877,-8.717389,-6.1480145,-6.10527,-9.757125,-8.280735,-6.2228765,-4.419624,-3.939377,-4.7435975,-2.256056,-0.9588987,-0.6818849,0.029259644,-0.8423294,-2.2965066,-4.9939594,-7.2042227,-4.1674533,-2.9389234,sad,Tarinee,Tarinee_sad_004.wav
-210.60793,190.28229,-35.645447,10.272678,-5.8764925,-22.761211,-19.542515,-18.24055,-18.736046,-14.19472,-13.258252,-24.960964,-18.91309,-9.42688,-10.250466,-15.928373,-9.704392,-9.225849,-16.987299,-11.413939,-8.408427,-6.8582125,-2.8693433,-8.177523,-11.409726,-8.318102,-6.5653257,-2.9164891,-3.821065,-4.8138847,-2.0217316,-2.4565966,-0.76596963,-0.11321859,-1.5398034,-1.2691686,-5.7560897,-10.014871,-7.7243614,-6.14776,sad,Tarinee,Tarinee_sad_005.wav
-207.1948,172.09885,-36.476746,8.2317095,-2.7518692,-14.415846,-17.667511,-9.59797,-13.279792,-16.81392,-10.41737,-23.186836,-18.374765,-7.0076575,-10.350479,-14.514434,-9.091885,-8.402134,-13.450502,-13.118689,-7.047825,-5.174194,-6.192216,-6.298467,-9.310322,-8.030087,-5.999526,-1.7092214,-2.2004752,-5.2968903,-3.638542,-5.160701,-3.226707,-2.3731556,-2.277555,-0.69978017,-5.1996317,-7.3033514,-4.478503,-3.3453074,surprised,Tarinee,Tarinee_surprised_001.wav
